,"Numberrange","TestNumber","Currency","maxdailyminutes","WeeklyRate","DailyRate","MonthlyRate"
,"Somalia CT210","25285901852","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT22","25257137490","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT23","25285222550","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT24","25285546374","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT25","25285177900","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT26","25284230149","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT27","25284826580","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT28","25284069910","USD","3000","0.19000","0.00000","0.22000"
,"Somalia CT29","25257139850","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT3","25254173320","USD","6000","0.17000","0.00000","0.19000"
,"Somalia CT30","25257102570","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT31","25257139690","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT32","25285212657","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT33","25285544772","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT34","25285173100","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT35","25284222345","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT36","25284861584","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT37","25284036011","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT38","25257413620","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT39","25257513143","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT4","25285952411","USD","5000","0.14000","0.00000","0.17000"
,"Somalia CT40","25285926393","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT41","25285156472","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT42","25284068369","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT43","25284620554","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT44","25257196402","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT45","25257237636","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT46","25285957876","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT47","25285809157","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT48","25284954478","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT49","25284001232","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT5","25254175460","USD","6000","0.17000","0.00000","0.19000"
,"Somalia CT50","25240572711","USD","3000","0.17000","0.00000","0.19000"
,"Somalia CT51","25240599740","USD","3000","0.17000","0.00000","0.19000"
,"Somalia CT6","25284009819","USD","3000","0.14000","0.00000","0.17000"
,"Somalia CT7","25284009891","USD","3000","0.14000","0.00000","0.17000"
,"Somalia FT1","252800105010","USD","3000","0.14000","0.00000","0.17000"
,"Somalia LT1","252129864838","USD","3000","0.14000","0.00000","0.16000"
,"Somalia LT10","25270610907","USD","3000","0.14000","0.00000","0.16000"
,"Somalia LT11","252750476932","USD","3000","0.14000","0.00000","0.16000"
,"Somalia LT12","252907562869","USD","3000","0.14000","0.00000","0.16000"
,"Somalia LT13","2529953472886","USD","3000","0.14000","0.00000","0.16000"
,"Somalia LT14","256583610952","USD","3000","0.14000","0.00000","0.16000"
,"Somalia LT2","252137911860","USD","3000","0.14000","0.00000","0.16000"
,"Somalia LT3","25215707997","USD","3000","0.14000","0.00000","0.16000"
,"Somalia LT4","25240572970","USD","3000","0.14000","0.00000","0.16000"
,"Somalia LT5","2525200969","USD","3000","0.14000","0.00000","0.16000"
,"Somalia LT6","25261943901","USD","3000","0.14000","0.00000","0.16000"
,"Somalia LT7","2526262933","USD","3000","0.14000","0.00000","0.16000"
,"Somalia LT8","252659101837","USD","3000","0.14000","0.00000","0.16000"
,"Somalia LT9","252667641885","USD","3000","0.14000","0.00000","0.16000"
,"Somalia P2","2527300063","EURO","3000","0.06000","0.00000","0.06500"
,"Somalia ST1","25240994700","USD","3000","0.17000","0.00000","0.19000"
,"Somalia ST2","25251200402","USD","3000","0.16000","0.00000","0.18500"
,"Somalia ST3","25254558400","USD","3000","0.19000","0.00000","0.22000"
,"Somalia ST4","25286827100","USD","3000","0.19000","0.00000","0.22000"
,"Somalia ST5","25241682700","USD","3000","0.19000","0.00000","0.22000"
,"Somalia ST6","25264638500","USD","3000","0.19000","0.00000","0.22000"
,"Somalia T1","252707245815","USD","3000","0.19000","0.00000","0.22000"
,"Somalia T10","25299724430","USD","10000","0.18000","0.00000","0.20000"
,"Somalia T10","25299724038","USD","10000","0.18000","0.00000","0.20000"
,"Somalia T12","25270802120","USD","5000","0.18000","0.00000","0.20000"
,"Somalia T12","25270802186","USD","5000","0.18000","0.00000","0.20000"
,"Somalia T22","25299413212","USD","3000","0.18000","0.00000","0.20000"
,"Somalia T23","25270891011","USD","10000","0.19000","0.00000","0.22000"
,"Somalia T30","25299736000","USD","3000","0.18000","0.00000","0.20000"
,"Somalia T32","25299789034","USD","3000","0.18000","0.00000","0.20000"
,"Somalia T32","25299789215","USD","3000","0.18000","0.00000","0.20000"
,"Somalia T35","25299826142","USD","3000","0.18000","0.00000","0.20000"
,"Somalia T35","25299826184","USD","3000","0.18000","0.00000","0.20000"
,"Somalia T36","25299091071","USD","3000","0.18000","0.00000","0.20000"
,"Somalia T37","25270562002","USD","3000","0.18000","0.00000","0.20000"
,"Somalia T38","25270435194","USD","5000","0.18000","0.00000","0.20000"
,"Somalia T4","25270300001","USD","10000","0.18000","0.00000","0.20000"
,"Somalia T51","25299071002","USD","3000","0.18000","0.00000","0.20000"
,"Somalia T53","25270601386","USD","3000","0.18000","0.00000","0.20000"
,"Somalia T56","25299000175","USD","5000","0.18000","0.00000","0.20000"
,"Somalia T57","25299090051","USD","8000","0.18000","0.00000","0.20000"
,"Somalia T6","25299103721","USD","8000","0.18000","0.00000","0.20000"
,"South Sudan AV2","211970518558","USD","3000","0.07000","0.00000","0.08500"
,"South Sudan AV3","211955729156","USD","3000","0.07000","0.00000","0.08500"
,"South Sudan P1","211975213508","EURO","3000","0.09000","0.00000","0.11000"
,"South Sudan P2","211178830351","EURO","3000","0.07000","0.00000","0.09000"
,"Spain AV11","34902055827","USD","3000","0.07000","0.00000","0.09000"
,"Spain AV12","34902578129","USD","3000","0.04500","0.00000","0.05000"
,"Spain AV13","34902055172","USD","5000","0.04500","0.00000","0.05000"
,"Spain AV14","34902584406","USD","3000","0.05000","0.00000","0.06000"
,"Spain AV15","34902019822","USD","3000","0.05000","0.00000","0.06000"
,"Spain AV16","34902604106","USD","3000","0.07000","0.00000","0.09000"
,"Spain AV2","34902735846","USD","30000","0.04000","0.00000","0.05000"
,"Spain AV3","34902572576","USD","3000","0.04000","0.00000","0.05000"
,"Spain AV4","34902561557","USD","0","0.04500","0.00000","0.05000"
,"Spain AV5","34902552606","USD","3000","0.07000","0.00000","0.09000"
,"Spain AV6","34902055046","USD","3000","0.07000","0.00000","0.09000"
,"Spain AV7","34902056919","USD","3000","0.07000","0.00000","0.09000"
,"Spain AV8","34902055919","USD","10000","0.05000","0.00000","0.06000"
,"Spain FT1","34700750023","EURO","3000","0.15000","0.00000","0.18000"
,"Spain P2","34803428554","EURO","3000","0.14000","0.00000","0.17000"
,"Spain P3","34902040875","EURO","10000","0.04500","0.00000","0.05000"
,"Spain P4","3490505324","EURO","3000","0.14000","0.00000","0.17000"
,"Spain P5","34902044301","EURO","3000","0.11000","0.00000","0.13000"
,"Spain P6","34518442690","EURO","3000","0.12000","0.00000","0.14000"
,"Spain P7","3490505345","EURO","3000","0.14000","0.00000","0.17000"
,"Sri Lanka AV1","94753090100","USD","3000","0.04000","0.00000","0.05000"
,"Sri Lanka AV4","94775435000","USD","3000","0.04000","0.00000","0.05000"
,"Srilanka AV1","94771209121","USD","5000","0.04000","0.00000","0.05000"
,"Srilanka AV2","94779963504","USD","3000","0.04000","0.00000","0.05000"
,"Srilanka CT1","94777804778","USD","3000","0.05000","0.00000","0.06500"
,"Srilanka CT2","94771005545","USD","3000","0.05000","0.00000","0.06500"
,"Srilanka CT3","94771005343","USD","3000","0.05000","0.00000","0.06500"
,"SriLanka CT4","94776547513","USD","3000","0.05000","0.00000","0.06500"
,"SriLanka CT5","94776547541","USD","3000","0.05000","0.00000","0.06500"
,"Srilanka LT1","94753429904","USD","3000","0.06000","0.00000","0.06500"
,"Srilanka LT2","94771169903","USD","3000","0.06000","0.00000","0.06500"
,"Srilanka LT3","94775297897","USD","3000","0.06000","0.00000","0.06500"
,"Srilanka LT4","94776551805","USD","3000","0.06000","0.00000","0.06500"
,"Srilanka LT5","94777656808","USD","3000","0.06000","0.00000","0.06500"
,"Srilanka LT6","9477906895","USD","3000","0.06000","0.00000","0.06500"
,"St Helena AV1","2903800055","USD","3000","0.25000","0.00000","0.28000"
,"St Helena AV12","29026220","USD","3000","0.25000","0.00000","0.28000"
,"St Helena AV15","290933506","USD","3000","0.25000","0.00000","0.28000"
,"St Helena AV16","29089200","USD","5000","0.25000","0.00000","0.28000"
,"St Helena AV17","290383800","USD","10000","0.25000","0.00000","0.28000"
,"St Helena AV18","290303531","USD","10000","0.25000","0.00000","0.28000"
,"St Helena AV19","290367636","USD","10000","0.25000","0.00000","0.28000"
,"St Helena AV20","29050981722","USD","10000","0.25000","0.00000","0.28000"
,"St Helena AV21","29051565827","USD","10000","0.25000","0.00000","0.28000"
,"ST Helena AV4","2908584655","USD","3000","0.25000","0.00000","0.28000"
,"ST Helena AV8","2909008954","USD","3000","0.25000","0.00000","0.28000"
,"St Kitts and Nevis AV1","18696626004","USD","3000","0.07000","0.00000","0.07500"
,"St Lucia AV1","17587246563","USD","3000","0.05000","0.00000","0.06500"
,"St Lucia AV2","17587281002","USD","3000","0.05000","0.00000","0.06500"
,"St Lucia AV3","17587246781","USD","3000","0.05000","0.00000","0.06500"
,"St Lucia AV5","17587281280","USD","3000","0.05000","0.00000","0.06500"
,"St Lucia AV6","17587246702","USD","3000","0.05000","0.00000","0.06500"
,"St Lucia AV7","17587281409","USD","3000","0.05000","0.00000","0.06500"
,"St Lucia AV8","17587288054","USD","3000","0.05000","0.00000","0.06500"
,"St Vincent AV1","17844916000","USD","3000","0.05000","0.00000","0.06500"
,"St Vincent AV2","17844003629","USD","5000","0.05000","0.00000","0.06500"
,"St Vincent AV3","17844916010","USD","3000","0.05000","0.00000","0.06500"
,"St Vincent AV4","17845285136","USD","3000","0.05000","0.00000","0.06500"
,"St Vincent AV5","17844342064","USD","3000","0.05000","0.00000","0.06500"
,"St Vincent AV6","17845260648","USD","3000","0.05000","0.00000","0.06500"
,"St. Kitts and Navis LT1","18696629908","USD","3000","0.07000","0.00000","0.07500"
,"St. Kitts and Navis LT2","18697627988","USD","3000","0.07000","0.00000","0.07500"
,"St. Lucia LT1","17582867936","USD","3000","0.07000","0.00000","0.09000"
,"St. Lucia LT2","17583844771","USD","3000","0.07000","0.00000","0.09000"
,"St. Lucia LT3","17585192971","USD","3000","0.07000","0.00000","0.09000"
,"St. Lucia LT4","17844946662","USD","3000","0.07000","0.00000","0.09000"
,"St.Lucia LT5","17587334982","USD","3000","0.07000","0.00000","0.09000"
,"Sudan SA16","249999325853","USD","3000","0.03500","0.00000","0.05000"
,"Sudan SA17","249999327106","USD","3000","0.03500","0.00000","0.05000"
,"Suriname AV1","5977682739","USD","3000","0.07000","0.00000","0.08500"
,"Suriname AV2","5978152135","USD","8000","0.07000","0.00000","0.08500"
,"Suriname AV3","5978203932","USD","8000","0.07000","0.00000","0.08500"
,"Suriname LT1","5978199964","USD","3000","0.08000","0.00000","0.10000"
,"Sweden AV1","46735885857","USD","3000","0.03500","0.00000","0.04500"
,"Sweden AV2","46739614150","USD","3000","0.03500","0.00000","0.04500"
,"Sweden AV3","46762067854","USD","3000","0.03500","0.00000","0.04500"
,"Sweden AV4","46762450858","USD","3000","0.03500","0.00000","0.04500"
,"Sweden AV5","46765588255","USD","3000","0.03500","0.00000","0.04500"
,"Sweden AV6","46700377130","USD","3000","0.03500","0.00000","0.04500"
,"Sweden AV7","46700502939","USD","3000","0.03500","0.00000","0.04500"
,"Sweden AV8","46720018534","USD","3000","0.03500","0.00000","0.04500"
,"Sweden AV9","46737668531","USD","3000","0.03500","0.00000","0.04500"
,"Switzerland AT","41765289863","USD","10000","0.00000","0.00000","0.00000"
,"Switzerland AV1","41794942196","USD","3000","0.14000","0.00000","0.17000"
,"Switzerland AV10","41788084827","USD","3000","0.14000","0.00000","0.17000"
,"Switzerland AV11","41787700021","USD","3000","0.14000","0.00000","0.17000"
,"Switzerland AV12","41786082728","USD","3000","0.14000","0.00000","0.17000"
,"Switzerland AV13","4174771223","USD","3000","0.14000","0.00000","0.17000"
,"Switzerland AV14","41763285303","USD","3000","0.14000","0.00000","0.17000"
,"Switzerland AV2","41765912181","USD","3000","0.14000","0.00000","0.17000"
,"Switzerland AV3","41742787339","USD","3000","0.07000","0.00000","0.08500"
,"Switzerland AV4","41787634802","USD","3000","0.14000","0.00000","0.17000"
,"Switzerland AV5","41788881503","USD","3000","0.14000","0.00000","0.17000"
,"Switzerland AV6","41767150109","USD","3000","0.14000","0.00000","0.17000"
,"Switzerland AV7","41786071706","USD","3000","0.14000","0.00000","0.17000"
,"Switzerland AV8","41786845804","USD","3000","0.14000","0.00000","0.17000"
,"Switzerland AV9","41788678929","USD","3000","0.14000","0.00000","0.17000"
,"Switzerland FT1","41715011680","USD","3000","0.23000","0.00000","0.26000"
,"Switzerland FT10","41718960560","USD","3000","0.23000","0.00000","0.26000"
,"Switzerland FT2","41715012681","USD","3000","0.23000","0.00000","0.26000"
,"Switzerland FT3","41715013140","USD","3000","0.23000","0.00000","0.26000"
,"Switzerland FT4","41715014080","USD","3000","0.23000","0.00000","0.26000"
,"Switzerland FT5","41715015130","USD","3000","0.23000","0.00000","0.26000"
,"Switzerland FT6","41715016080","USD","3000","0.23000","0.00000","0.26000"
,"Switzerland FT7","41715017080","USD","3000","0.23000","0.00000","0.26000"
,"Switzerland FT8","41715018230","USD","3000","0.23000","0.00000","0.26000"
,"Switzerland FT9","41715019130","USD","3000","0.23000","0.00000","0.26000"
,"Switzerland P10","41742275553","EURO","3000","0.10000","0.00000","0.12000"
,"Switzerland P11","41740741833","EURO","3000","0.10000","0.00000","0.12000"
,"Switzerland P12","41748183320","EURO","3000","0.10000","0.00000","0.12000"
,"Switzerland P13","41742275151","EURO","3000","0.10000","0.00000","0.12000"
,"Switzerland P14","41742238228","EURO","3000","0.10000","0.00000","0.12000"
,"Switzerland P2","41748183051","EURO","3000","0.10000","0.00000","0.12500"
,"Switzerland P3","41748183189","EURO","3000","0.10000","0.00000","0.12500"
,"Switzerland P8","41748183426","EURO","3000","0.10000","0.00000","0.12000"
,"Switzerland P9","41748183501","EURO","3000","0.10000","0.00000","0.12000"
,"Switzerland ST1","41740888100","USD","3000","0.11000","0.00000","0.13000"
,"Switzerland TC1","41799770550","USD","3000","0.07000","0.00000","0.07500"
,"Syria AV1","963930405733","USD","3000","0.05000","0.00000","0.06000"
,"Syria AV2","963930446139","USD","3000","0.05000","0.00000","0.06000"
,"Syria AV3","963938929032","USD","3000","0.05000","0.00000","0.06000"
,"Syria FT1","963903710200","USD","3000","0.10000","0.00000","0.12000"
,"Syria FT2","963908370860","USD","3000","0.10000","0.00000","0.12000"
,"Syria LT1","963944129985","USD","3000","0.08000","0.00000","0.10000"
,"Syria LT2","963956249907","USD","3000","0.08000","0.00000","0.10000"
,"Syria LT3","963967130684","USD","3000","0.08000","0.00000","0.10000"
,"Tajikistan AV1","992930960556","USD","3000","0.03500","0.00000","0.04500"
,"Tajikistan FT1","992119905750","USD","3000","0.05000","0.00000","0.06000"
,"Tajikistan FT10","992775600690","USD","3000","0.04500","0.00000","0.05000"
,"Tajikistan FT11","992779100300","USD","3000","0.11000","0.00000","0.13000"
,"Tajikistan FT12","992917345030","USD","3000","0.06000","0.00000","0.06500"
,"Tajikistan FT13","992925800721","USD","3000","0.04500","0.00000","0.05000"
,"Tajikistan FT14","992952002180","USD","3000","0.09000","0.00000","0.11000"
,"Tajikistan FT15","992955000770","USD","3000","0.09000","0.00000","0.11000"
,"Tajikistan FT16","992956001100","USD","3000","0.09000","0.00000","0.11000"
,"Tajikistan FT17","992959955050","USD","3000","0.09000","0.00000","0.11000"
,"Tajikistan FT18","992998444660","USD","3000","0.09000","0.00000","0.11000"
,"Tajikistan FT19","992998786660","USD","3000","0.09000","0.00000","0.11000"
,"Tajikistan FT2","992372300590","USD","3000","0.10000","0.00000","0.11500"
,"Tajikistan FT20","992372300600","USD","3000","0.10000","0.00000","0.11500"
,"Tajikistan FT21","992771010900","USD","3000","0.09000","0.00000","0.11000"
,"Tajikistan FT22","992775600700","USD","3000","0.04500","0.00000","0.05000"
,"Tajikistan FT23","994609900700","USD","3000","0.09000","0.00000","0.11000"
,"Tajikistan FT3","992487236811","USD","3000","0.06000","0.00000","0.07000"
,"Tajikistan FT4","992500505820","USD","3000","0.04500","0.00000","0.05000"
,"Tajikistan FT5","992509750300","USD","3000","0.11000","0.00000","0.13000"
,"Tajikistan FT6","992700700060","USD","3000","0.11000","0.00000","0.13000"
,"Tajikistan FT7","992701600700","USD","3000","0.04500","0.00000","0.05000"
,"Tajikistan FT8","992705678750","USD","3000","0.05000","0.00000","0.06000"
,"Tajikistan FT9","992771010895","USD","3000","0.09000","0.00000","0.11000"
,"Tanzania AV1","255715199130","USD","3000","0.09000","0.00000","0.11000"
,"Tanzania AV2","255716218933","USD","3000","0.09000","0.00000","0.11000"
,"Tanzania AV3","255745345436","USD","3000","0.09000","0.00000","0.11000"
,"Tanzania AV4","255714607304","USD","3000","0.09000","0.00000","0.11000"
,"Tanzania CT1","255758851982","USD","3000","0.11000","0.00000","0.13000"
,"Tanzania FT1","255683996751","USD","3000","0.10000","0.00000","0.12000"
,"Tanzania FT2","255788456630","USD","3000","0.10000","0.00000","0.12000"
,"Tanzania LT1","255282550982","USD","3000","0.12000","0.00000","0.14000"
