,"Range Name","Did","Buying Rate","Selling Rate","Currency","Test Number","Minimum Call Duration","perclilimit","Max Daily Minutes","IVR","Routing"
,"Equatorial Guinea T1","240222278331","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240555707559","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240555559882","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240555601461","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240551983759","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240555528687","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240555591238","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222270632","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222608772","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222275346","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222268556","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222756249","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222290633","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240555626458","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240551682603","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240551440521","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222277488","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222246650","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222182863","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222133073","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222211328","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240555681640","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222270169","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222279606","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240555631329","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222072975","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222748847","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222701543","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222207518","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222226517","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222231219","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222234321","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222598749","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222656661","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222275822","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222240005","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222638404","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222297658","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222210592","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222289946","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222298643","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222225691","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222651893","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222239047","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222224914","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222294243","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222290429","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222225674","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222514181","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222510431","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222667253","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222626671","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240912344291","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240555725863","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240555651598","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240555629891","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240555653128","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222667441","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222592206","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222295851","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222242293","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222275738","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222201175","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222274224","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222246754","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222500380","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222251748","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240222270806","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222254375","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222532541","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222251627","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222274074","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222297952","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222299604","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240551305709","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240551926232","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240555685760","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Madagascar AV1","261328327239","0.20000","0.15000","USD","0","","","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240555813780","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240555653641","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240555625541","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240555675188","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240555699021","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240555541924","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240555707644","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240551691080","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240222073037","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240551280483","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240555698730","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240551906597","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","240555560572","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240551486484","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Equatorial Guinea T1","96033654336","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Botswana AT1","22670107033","0.12000","0.08000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Zimbabwe AT1 ","26373707257022","0.20000","0.15000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Zimbabwe AT1 ","263773617088","0.20000","0.15000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Zimbabwe AT1 ","263737914709","0.20000","0.15000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Zimbabwe AT1 ","263737369573","0.20000","0.15000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Zimbabwe AT1 ","263737098733","0.20000","0.15000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Zimbabwe AT1 ","263737055366","0.20000","0.15000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Zimbabwe AT1 ","263735231260","0.20000","0.15000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Botswana AT1","26772437343","0.12000","0.08000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Botswana AT1","26772147374","0.12000","0.08000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav",""
,"Botswana AT1","26772596784","0.12000","0.08000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Botswana AT1","26776944914","0.12000","0.08000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Botswana AT1","26772634628","0.12000","0.08000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Botswana AT1","26772615106","0.12000","0.08000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Equatorial Guinea T1","240555615870","0.24500","0.17000","USD","0","","0","20000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Chad AV4","23598841617","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Chad AV4","23598841616","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Chad AV4","23598841615","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Chad AV4","23598841614","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Chad AV4","23598841613","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Chad AV4","23598841612","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav",""
,"Chad AV4","23598841611","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Chad AV4","23598841610","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Chad AV4","23598841609","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Chad AV4","23598841608","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Chad AV4","23598841607","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Chad AV4","23598841606","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Chad AV4","23598841605","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Chad AV4","23598841604","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Chad AV4","23598841602","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Chad AV4","23598841601","0.19500","0.13000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609778486","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609706231","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609706464","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609706260","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609706444","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609778610","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609706491","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609778458","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609706471","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609706402","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609701575","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609743943","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609706251","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609778643","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609706496","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609706270","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609706410","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609778418","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609706467","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609706272","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609706489","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Maldives T1","9609778649","0.30000","0.20000","USD","0","","0","6000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Morocco AV19","212604807699","0.13000","0.09000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Morocco AV19","212604807692","0.13000","0.09000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Morocco AV19","212604807689","0.13000","0.09000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
,"Morocco AV19","212604807686","0.13000","0.09000","USD","0","","0","3000","TeachYourselfEnglishINTHECITY.wav","IVR"
