Range_Name,Buying,Weekly,Monthly,Dial Code,len,Number_Format,Number_Format_Length,diff,Range_Start,Range_End
Mozambique AT117,0.11,0.08,0.09,2588429,7,25884XXXXXXX,12,5,258842900000,258842999999
Mozambique AT118,0.11,0.08,0.09,2588430,7,25884XXXXXXX,12,5,258843000000,258843099999
Mozambique AT119,0.11,0.08,0.09,2588431,7,25884XXXXXXX,12,5,258843100000,258843199999
Mozambique AT120,0.11,0.08,0.09,2588432,7,25884XXXXXXX,12,5,258843200000,258843299999
Mozambique AT121,0.11,0.08,0.09,2588433,7,25884XXXXXXX,12,5,258843300000,258843399999
Mozambique AT122,0.11,0.08,0.09,2588434,7,25884XXXXXXX,12,5,258843400000,258843499999
Mozambique AT123,0.11,0.08,0.09,2588435,7,25884XXXXXXX,12,5,258843500000,258843599999
Mozambique AT124,0.11,0.08,0.09,2588436,7,25884XXXXXXX,12,5,258843600000,258843699999
Mozambique AT125,0.11,0.08,0.09,2588437,7,25884XXXXXXX,12,5,258843700000,258843799999
Mozambique AT126,0.11,0.08,0.09,2588438,7,25884XXXXXXX,12,5,258843800000,258843899999
Mozambique AT127,0.11,0.08,0.09,2588439,7,25884XXXXXXX,12,5,258843900000,258843999999
Mozambique AT128,0.11,0.08,0.09,2588440,7,25884XXXXXXX,12,5,258844000000,258844099999
Mozambique AT129,0.11,0.08,0.09,2588441,7,25884XXXXXXX,12,5,258844100000,258844199999
Mozambique AT130,0.11,0.08,0.09,2588442,7,25884XXXXXXX,12,5,258844200000,258844299999
Mozambique AT131,0.11,0.08,0.09,2588443,7,25884XXXXXXX,12,5,258844300000,258844399999
Mozambique AT132,0.11,0.08,0.09,2588444,7,25884XXXXXXX,12,5,258844400000,258844499999
Mozambique AT133,0.11,0.08,0.09,2588445,7,25884XXXXXXX,12,5,258844500000,258844599999
Mozambique AT134,0.11,0.08,0.09,2588446,7,25884XXXXXXX,12,5,258844600000,258844699999
Mozambique AT135,0.11,0.08,0.09,2588447,7,25884XXXXXXX,12,5,258844700000,258844799999
Mozambique AT136,0.11,0.08,0.09,2588448,7,25884XXXXXXX,12,5,258844800000,258844899999
Mozambique AT137,0.11,0.08,0.09,2588449,7,25884XXXXXXX,12,5,258844900000,258844999999
Mozambique AT138,0.11,0.08,0.09,2588450,7,25884XXXXXXX,12,5,258845000000,258845099999
Mozambique AT139,0.11,0.08,0.09,2588451,7,25884XXXXXXX,12,5,258845100000,258845199999
Mozambique AT140,0.11,0.08,0.09,2588452,7,25884XXXXXXX,12,5,258845200000,258845299999
Mozambique AT141,0.11,0.08,0.09,2588453,7,25884XXXXXXX,12,5,258845300000,258845399999
Mozambique AT142,0.11,0.08,0.09,2588454,7,25884XXXXXXX,12,5,258845400000,258845499999
Mozambique AT143,0.11,0.08,0.09,2588455,7,25884XXXXXXX,12,5,258845500000,258845599999
Mozambique AT144,0.11,0.08,0.09,2588456,7,25884XXXXXXX,12,5,258845600000,258845699999
Mozambique AT145,0.11,0.08,0.09,2588457,7,25884XXXXXXX,12,5,258845700000,258845799999
Mozambique AT146,0.11,0.08,0.09,2588458,7,25884XXXXXXX,12,5,258845800000,258845899999
Mozambique AT147,0.11,0.08,0.09,2588459,7,25884XXXXXXX,12,5,258845900000,258845999999
Mozambique AT148,0.11,0.08,0.09,2588460,7,25884XXXXXXX,12,5,258846000000,258846099999
Mozambique AT149,0.11,0.08,0.09,2588461,7,25884XXXXXXX,12,5,258846100000,258846199999
Mozambique AT150,0.11,0.08,0.09,2588462,7,25884XXXXXXX,12,5,258846200000,258846299999
Mozambique AT151,0.11,0.08,0.09,2588463,7,25884XXXXXXX,12,5,258846300000,258846399999
Mozambique AT152,0.11,0.08,0.09,2588464,7,25884XXXXXXX,12,5,258846400000,258846499999
Mozambique AT153,0.11,0.08,0.09,2588465,7,25884XXXXXXX,12,5,258846500000,258846599999
Mozambique AT154,0.11,0.08,0.09,2588466,7,25884XXXXXXX,12,5,258846600000,258846699999
Mozambique AT155,0.11,0.08,0.09,2588467,7,25884XXXXXXX,12,5,258846700000,258846799999
Mozambique AT156,0.11,0.08,0.09,2588468,7,25884XXXXXXX,12,5,258846800000,258846899999
Mozambique AT157,0.11,0.08,0.09,2588469,7,25884XXXXXXX,12,5,258846900000,258846999999
Mozambique AT158,0.11,0.08,0.09,2588470,7,25884XXXXXXX,12,5,258847000000,258847099999
Mozambique AT159,0.11,0.08,0.09,2588471,7,25884XXXXXXX,12,5,258847100000,258847199999
Mozambique AT160,0.11,0.08,0.09,2588472,7,25884XXXXXXX,12,5,258847200000,258847299999
Mozambique AT161,0.11,0.08,0.09,2588473,7,25884XXXXXXX,12,5,258847300000,258847399999
Mozambique AT162,0.11,0.08,0.09,2588474,7,25884XXXXXXX,12,5,258847400000,258847499999
Mozambique AT163,0.11,0.08,0.09,2588475,7,25884XXXXXXX,12,5,258847500000,258847599999
Mozambique AT164,0.11,0.08,0.09,2588476,7,25884XXXXXXX,12,5,258847600000,258847699999
Mozambique AT165,0.11,0.08,0.09,2588477,7,25884XXXXXXX,12,5,258847700000,258847799999
Mozambique AT166,0.11,0.08,0.09,2588478,7,25884XXXXXXX,12,5,258847800000,258847899999
Mozambique AT167,0.11,0.08,0.09,2588479,7,25884XXXXXXX,12,5,258847900000,258847999999
Mozambique AT168,0.11,0.08,0.09,2588480,7,25884XXXXXXX,12,5,258848000000,258848099999
Mozambique AT169,0.11,0.08,0.09,2588481,7,25884XXXXXXX,12,5,258848100000,258848199999
Mozambique AT170,0.11,0.08,0.09,2588482,7,25884XXXXXXX,12,5,258848200000,258848299999
Mozambique AT171,0.11,0.08,0.09,2588483,7,25884XXXXXXX,12,5,258848300000,258848399999
Mozambique AT172,0.11,0.08,0.09,2588484,7,25884XXXXXXX,12,5,258848400000,258848499999
Mozambique AT173,0.11,0.08,0.09,2588485,7,25884XXXXXXX,12,5,258848500000,258848599999
Mozambique AT174,0.11,0.08,0.09,2588486,7,25884XXXXXXX,12,5,258848600000,258848699999
Mozambique AT175,0.11,0.08,0.09,2588487,7,25884XXXXXXX,12,5,258848700000,258848799999
Mozambique AT176,0.11,0.08,0.09,2588488,7,25884XXXXXXX,12,5,258848800000,258848899999
Mozambique AT177,0.11,0.08,0.09,2588489,7,25884XXXXXXX,12,5,258848900000,258848999999
Mozambique AT178,0.11,0.08,0.09,2588490,7,25884XXXXXXX,12,5,258849000000,258849099999
Mozambique AT179,0.11,0.08,0.09,2588491,7,25884XXXXXXX,12,5,258849100000,258849199999
Mozambique AT180,0.11,0.08,0.09,2588492,7,25884XXXXXXX,12,5,258849200000,258849299999
Mozambique AT181,0.11,0.08,0.09,2588493,7,25884XXXXXXX,12,5,258849300000,258849399999
Mozambique AT182,0.11,0.08,0.09,2588494,7,25884XXXXXXX,12,5,258849400000,258849499999
Mozambique AT183,0.11,0.08,0.09,2588495,7,25884XXXXXXX,12,5,258849500000,258849599999
Mozambique AT184,0.11,0.08,0.09,2588496,7,25884XXXXXXX,12,5,258849600000,258849699999
Mozambique AT185,0.11,0.08,0.09,2588497,7,25884XXXXXXX,12,5,258849700000,258849799999
Mozambique AT186,0.11,0.08,0.09,2588498,7,25884XXXXXXX,12,5,258849800000,258849899999
Mozambique AT187,0.11,0.08,0.09,2588499,7,25884XXXXXXX,12,5,258849900000,258849999999
Mozambique AT188,0.11,0.08,0.09,2588511,7,25885XXXXXXX,12,5,258851100000,258851199999
Mozambique AT189,0.11,0.08,0.09,2588519,7,25885XXXXXXX,12,5,258851900000,258851999999
Mozambique AT190,0.11,0.08,0.09,2588522,7,25885XXXXXXX,12,5,258852200000,258852299999
Mozambique AT191,0.11,0.08,0.09,2588528,7,25885XXXXXXX,12,5,258852800000,258852899999
Mozambique AT192,0.11,0.08,0.09,2588533,7,25885XXXXXXX,12,5,258853300000,258853399999
Mozambique AT193,0.11,0.08,0.09,2588536,7,25885XXXXXXX,12,5,258853600000,258853699999
Mozambique AT194,0.11,0.08,0.09,2588541,7,25885XXXXXXX,12,5,258854100000,258854199999
Mozambique AT195,0.11,0.08,0.09,2588544,7,25885XXXXXXX,12,5,258854400000,258854499999
Mozambique AT196,0.11,0.08,0.09,2588545,7,25885XXXXXXX,12,5,258854500000,258854599999
Mozambique AT197,0.11,0.08,0.09,2588551,7,25885XXXXXXX,12,5,258855100000,258855199999
Mozambique AT198,0.11,0.08,0.09,2588555,7,25885XXXXXXX,12,5,258855500000,258855599999
Mozambique AT199,0.11,0.08,0.09,2588573,7,25885XXXXXXX,12,5,258857300000,258857399999
Mozambique AT200,0.11,0.08,0.09,2588585,7,25885XXXXXXX,12,5,258858500000,258858599999
Mozambique AT201,0.11,0.08,0.09,2588599,7,25885XXXXXXX,12,5,258859900000,258859999999
Mozambique AT202,0.11,0.08,0.09,25884041,8,25884XXXXXXX,12,4,258840410000,258840419999
Mozambique AT203,0.11,0.08,0.09,25884313,8,25884XXXXXXX,12,4,258843130000,258843139999
Mozambique AT204,0.11,0.08,0.09,25884321,8,25884XXXXXXX,12,4,258843210000,258843219999
Mozambique AT205,0.11,0.08,0.09,25884328,8,25884XXXXXXX,12,4,258843280000,258843289999
Mozambique AT206,0.11,0.08,0.09,25884339,8,25884XXXXXXX,12,4,258843390000,258843399999
Mozambique AT207,0.11,0.08,0.09,25884401,8,25884XXXXXXX,12,4,258844010000,258844019999
Mozambique AT208,0.11,0.08,0.09,25884429,8,25884XXXXXXX,12,4,258844290000,258844299999
Mozambique AT209,0.11,0.08,0.09,25884447,8,25884XXXXXXX,12,4,258844470000,258844479999
Mozambique AT210,0.11,0.08,0.09,25884518,8,25884XXXXXXX,12,4,258845180000,258845189999
Mozambique AT211,0.11,0.08,0.09,25884519,8,25884XXXXXXX,12,4,258845190000,258845199999
Mozambique AT212,0.11,0.08,0.09,25884669,8,25884XXXXXXX,12,4,258846690000,258846699999
Mozambique AT213,0.11,0.08,0.09,25884751,8,25884XXXXXXX,12,4,258847510000,258847519999
Mozambique AT214,0.11,0.08,0.09,25884773,8,25884XXXXXXX,12,4,258847730000,258847739999
Mozambique AT215,0.11,0.08,0.09,25884787,8,25884XXXXXXX,12,4,258847870000,258847879999
Mozambique AT216,0.11,0.08,0.09,25884927,8,25884XXXXXXX,12,4,258849270000,258849279999
Mozambique AT217,0.11,0.08,0.09,25884954,8,25884XXXXXXX,12,4,258849540000,258849549999
Mozambique AT218,0.11,0.08,0.09,25884994,8,25884XXXXXXX,12,4,258849940000,258849949999
Mozambique AT219,0.11,0.08,0.09,25884996,8,25884XXXXXXX,12,4,258849960000,258849969999
Mozambique AT220,0.11,0.08,0.09,25885117,8,25885XXXXXXX,12,4,258851170000,258851179999
Mozambique AT221,0.11,0.08,0.09,25885195,8,25885XXXXXXX,12,4,258851950000,258851959999
Mozambique AT222,0.11,0.08,0.09,25885227,8,25885XXXXXXX,12,4,258852270000,258852279999
Mozambique AT223,0.11,0.08,0.09,25885228,8,25885XXXXXXX,12,4,258852280000,258852289999
Mozambique AT224,0.11,0.08,0.09,25885285,8,25885XXXXXXX,12,4,258852850000,258852859999
Mozambique AT225,0.11,0.08,0.09,25885339,8,25885XXXXXXX,12,4,258853390000,258853399999
Mozambique AT226,0.11,0.08,0.09,25885366,8,25885XXXXXXX,12,4,258853660000,258853669999
Mozambique AT227,0.11,0.08,0.09,25885417,8,25885XXXXXXX,12,4,258854170000,258854179999
Mozambique AT228,0.11,0.08,0.09,25885444,8,25885XXXXXXX,12,4,258854440000,258854449999
Mozambique AT229,0.11,0.08,0.09,25885455,8,25885XXXXXXX,12,4,258854550000,258854559999
Mozambique AT230,0.11,0.08,0.09,25885511,8,25885XXXXXXX,12,4,258855110000,258855119999
Mozambique AT231,0.11,0.08,0.09,25885559,8,25885XXXXXXX,12,4,258855590000,258855599999
Mozambique AT232,0.11,0.08,0.09,25885731,8,25885XXXXXXX,12,4,258857310000,258857319999
Mozambique AT233,0.11,0.08,0.09,25885735,8,25885XXXXXXX,12,4,258857350000,258857359999
Mozambique AT234,0.11,0.08,0.09,25885857,8,25885XXXXXXX,12,4,258858570000,258858579999
Mozambique AT235,0.11,0.08,0.09,25885997,8,25885XXXXXXX,12,4,258859970000,258859979999
Myanmar AT72,0.08,0.06,0.065,9599660,7,95996XXXXXXX,12,5,959966000000,959966099999
Myanmar AT73,0.08,0.06,0.065,959793,6,95979XXXXXXX,12,6,959793000000,959793999999
Myanmar AT74,0.08,0.06,0.065,959795,6,95979XXXXXXX,12,6,959795000000,959795999999
Myanmar AT75,0.08,0.06,0.065,959797,6,95979XXXXXXX,12,6,959797000000,959797999999
Myanmar AT76,0.08,0.06,0.065,959799,6,95979XXXXXXX,12,6,959799000000,959799999999
Myanmar AT77,0.08,0.06,0.065,9597754,7,95977XXXXXXX,12,5,959775400000,959775499999
Myanmar AT78,0.08,0.06,0.065,9597936,7,95979XXXXXXX,12,5,959793600000,959793699999
Myanmar AT79,0.08,0.06,0.065,9597939,7,95979XXXXXXX,12,5,959793900000,959793999999
Myanmar AT80,0.08,0.06,0.065,9597952,7,95979XXXXXXX,12,5,959795200000,959795299999
Myanmar AT81,0.08,0.06,0.065,9597957,7,95979XXXXXXX,12,5,959795700000,959795799999
Myanmar AT82,0.08,0.06,0.065,9597970,7,95979XXXXXXX,12,5,959797000000,959797099999
Myanmar AT83,0.08,0.06,0.065,9597973,7,95979XXXXXXX,12,5,959797300000,959797399999
Myanmar AT84,0.08,0.06,0.065,9597994,7,95979XXXXXXX,12,5,959799400000,959799499999
Myanmar AT85,0.08,0.06,0.065,9597997,7,95979XXXXXXX,12,5,959799700000,959799799999
Netherlands AT32,0.11,0.08,0.09,3161082,7,31610XXXXXX,11,4,31610820000,31610829999
Netherlands AT33,0.11,0.08,0.09,3161985,7,31619XXXXXX,11,4,31619850000,31619859999
Netherlands AT34,0.11,0.08,0.09,3161986,7,31619XXXXXX,11,4,31619860000,31619869999
Netherlands AT35,0.11,0.08,0.09,3162335,7,31623XXXXXX,11,4,31623350000,31623359999
Netherlands AT36,0.11,0.08,0.09,3162339,7,31623XXXXXX,11,4,31623390000,31623399999
Netherlands AT37,0.11,0.08,0.09,3162374,7,31623XXXXXX,11,4,31623740000,31623749999
Netherlands AT38,0.11,0.08,0.09,3162690,7,31626XXXXXX,11,4,31626900000,31626909999
Netherlands AT39,0.11,0.08,0.09,3163030,7,31630XXXXXX,11,4,31630300000,31630309999
Netherlands AT40,0.11,0.08,0.09,3163055,7,31630XXXXXX,11,4,31630550000,31630559999
Netherlands AT41,0.11,0.08,0.09,3164416,7,31644XXXXXX,11,4,31644160000,31644169999
Netherlands AT42,0.11,0.08,0.09,3165340,7,31653XXXXXX,11,4,31653400000,31653409999
Netherlands AT43,0.11,0.08,0.09,3165790,7,31657XXXXXX,11,4,31657900000,31657909999
Netherlands AT44,0.11,0.08,0.09,3168583,7,31685XXXXXX,11,4,31685830000,31685839999
Netherlands AT46,0.11,0.08,0.09,3161473,7,31614XXXXXX,11,4,31614730000,31614739999
Netherlands AT47,0.11,0.08,0.09,3161498,7,31614XXXXXX,11,4,31614980000,31614989999
Netherlands AT48,0.11,0.08,0.09,3162413,7,31624XXXXXX,11,4,31624130000,31624139999
Netherlands AT49,0.11,0.08,0.09,3162436,7,31624XXXXXX,11,4,31624360000,31624369999
Netherlands AT50,0.11,0.08,0.09,3162457,7,31624XXXXXX,11,4,31624570000,31624579999
Netherlands AT51,0.11,0.08,0.09,3164176,7,31641XXXXXX,11,4,31641760000,31641769999
Netherlands AT52,0.11,0.08,0.09,3161122,7,31611XXXXXX,11,4,31611220000,31611229999
Netherlands AT53,0.11,0.08,0.09,3161564,7,31615XXXXXX,11,4,31615640000,31615649999
Netherlands AT54,0.11,0.08,0.09,3162144,7,31621XXXXXX,11,4,31621440000,31621449999
Netherlands AT55,0.11,0.08,0.09,3162188,7,31621XXXXXX,11,4,31621880000,31621889999
Netherlands AT56,0.11,0.08,0.09,3165051,7,31650XXXXXX,11,4,31650510000,31650519999
Netherlands AT57,0.11,0.08,0.09,3165413,7,31654XXXXXX,11,4,31654130000,31654139999
Nicaragua AT4,0.12,0.09,0.1,5058669,7,50586XXXXXX,11,4,50586690000,50586699999
Nicaragua AT5,0.12,0.09,0.1,5058822,7,50588XXXXXX,11,4,50588220000,50588229999
Nicaragua AT7,0.12,0.09,0.1,5058890,7,50588XXXXXX,11,4,50588900000,50588909999
Nicaragua AT8,0.12,0.09,0.1,5058892,7,50588XXXXXX,11,4,50588920000,50588929999
Nicaragua AT10,0.12,0.09,0.1,5052222,7,50522XXXXXX,11,4,50522220000,50522229999
Nicaragua AT14,0.12,0.09,0.1,5058865,7,50588XXXXXX,11,4,50588650000,50588659999
Niger AT25,0.12,0.09,0.1,2279601,7,22796XXXXXX,11,4,22796010000,22796019999
Niger AT26,0.12,0.09,0.1,2279616,7,22796XXXXXX,11,4,22796160000,22796169999
Niger AT27,0.12,0.09,0.1,2279620,7,22796XXXXXX,11,4,22796200000,22796209999
Niger AT28,0.12,0.09,0.1,2279621,7,22796XXXXXX,11,4,22796210000,22796219999
Niger AT29,0.12,0.09,0.1,2279629,7,22796XXXXXX,11,4,22796290000,22796299999
Niger AT30,0.12,0.09,0.1,2279647,7,22796XXXXXX,11,4,22796470000,22796479999
Niger AT31,0.12,0.09,0.1,2279650,7,22796XXXXXX,11,4,22796500000,22796509999
Niger AT32,0.12,0.09,0.1,2279651,7,22796XXXXXX,11,4,22796510000,22796519999
Niger AT33,0.12,0.09,0.1,2279663,7,22796XXXXXX,11,4,22796630000,22796639999
Niger AT34,0.12,0.09,0.1,2279664,7,22796XXXXXX,11,4,22796640000,22796649999
Niger AT35,0.12,0.09,0.1,2279679,7,22796XXXXXX,11,4,22796790000,22796799999
Niger AT36,0.12,0.09,0.1,2279681,7,22796XXXXXX,11,4,22796810000,22796819999
Niger AT37,0.12,0.09,0.1,2279689,7,22796XXXXXX,11,4,22796890000,22796899999
Niger AT38,0.12,0.09,0.1,2279696,7,22796XXXXXX,11,4,22796960000,22796969999
Niger AT39,0.12,0.09,0.1,2279697,7,22796XXXXXX,11,4,22796970000,22796979999
Niger AT40,0.12,0.09,0.1,2279698,7,22796XXXXXX,11,4,22796980000,22796989999
Niger AT63,0.12,0.09,0.1,22796285621,11,22796XXXXXX,11,0,22796285621,22796285621
Niger AT99,0.12,0.09,0.1,2279016,7,22790XXXXXX,11,4,22790160000,22790169999
Niger AT100,0.12,0.09,0.1,2279017,7,22790XXXXXX,11,4,22790170000,22790179999
Niger AT101,0.12,0.09,0.1,2279030,7,22790XXXXXX,11,4,22790300000,22790309999
Niger AT102,0.12,0.09,0.1,2279046,7,22790XXXXXX,11,4,22790460000,22790469999
Niger AT103,0.12,0.09,0.1,2279076,7,22790XXXXXX,11,4,22790760000,22790769999
Niger AT104,0.12,0.09,0.1,2279097,7,22790XXXXXX,11,4,22790970000,22790979999
Niger AT120,0.12,0.09,0.1,2279353,7,22793XXXXXX,11,4,22793530000,22793539999
Niger AT121,0.12,0.09,0.1,2279358,7,22793XXXXXX,11,4,22793580000,22793589999
Niger AT122,0.12,0.09,0.1,2279375,7,22793XXXXXX,11,4,22793750000,22793759999
Niger AT123,0.12,0.09,0.1,2279388,7,22793XXXXXX,11,4,22793880000,22793889999
Niger AT124,0.12,0.09,0.1,2279401,7,22794XXXXXX,11,4,22794010000,22794019999
Niger AT125,0.12,0.09,0.1,2279405,7,22794XXXXXX,11,4,22794050000,22794059999
Niger AT126,0.12,0.09,0.1,2279412,7,22794XXXXXX,11,4,22794120000,22794129999
Niger AT127,0.12,0.09,0.1,2279428,7,22794XXXXXX,11,4,22794280000,22794289999
Niger AT128,0.12,0.09,0.1,2279430,7,22794XXXXXX,11,4,22794300000,22794309999
Niger AT129,0.12,0.09,0.1,2279455,7,22794XXXXXX,11,4,22794550000,22794559999
Niger AT130,0.12,0.09,0.1,2279456,7,22794XXXXXX,11,4,22794560000,22794569999
Niger AT131,0.12,0.09,0.1,2279463,7,22794XXXXXX,11,4,22794630000,22794639999
Niger AT132,0.12,0.09,0.1,2279464,7,22794XXXXXX,11,4,22794640000,22794649999
Niger AT133,0.12,0.09,0.1,2279467,7,22794XXXXXX,11,4,22794670000,22794679999
Niger AT134,0.12,0.09,0.1,2279470,7,22794XXXXXX,11,4,22794700000,22794709999
Niger AT135,0.12,0.09,0.1,2279472,7,22794XXXXXX,11,4,22794720000,22794729999
Niger AT136,0.12,0.09,0.1,2279483,7,22794XXXXXX,11,4,22794830000,22794839999
Niger AT137,0.12,0.09,0.1,2279484,7,22794XXXXXX,11,4,22794840000,22794849999
Niger AT138,0.12,0.09,0.1,2279485,7,22794XXXXXX,11,4,22794850000,22794859999
Niger AT139,0.12,0.09,0.1,2279493,7,22794XXXXXX,11,4,22794930000,22794939999
Niger AT147,0.12,0.09,0.1,22794747805,11,22794XXXXXX,11,0,22794747805,22794747805
Nigeria AT10,0.04,0.03,0.035,23430219,8,23430XXXXXX,11,3,23430219000,23430219999
Nigeria AT11,0.04,0.03,0.035,23430228,8,23430XXXXXX,11,3,23430228000,23430228999
Oman AT1,0.1,0.07,0.085,968926,6,96892XXXXXX,11,5,96892600000,96892699999
Oman AT2,0.1,0.07,0.085,968988,6,96898XXXXXX,11,5,96898800000,96898899999
Oman AT6,0.1,0.07,0.085,9689145,7,96891XXXXXX,11,4,96891450000,96891459999
Oman AT7,0.1,0.07,0.085,9689157,7,96891XXXXXX,11,4,96891570000,96891579999
Oman AT8,0.1,0.07,0.085,9689175,7,96891XXXXXX,11,4,96891750000,96891759999
Oman AT9,0.1,0.07,0.085,9689198,7,96891XXXXXX,11,4,96891980000,96891989999
Oman AT10,0.1,0.07,0.085,9689201,7,96892XXXXXX,11,4,96892010000,96892019999
Oman AT11,0.1,0.07,0.085,9689204,7,96892XXXXXX,11,4,96892040000,96892049999
Oman AT12,0.1,0.07,0.085,9689266,7,96892XXXXXX,11,4,96892660000,96892669999
Oman AT13,0.1,0.07,0.085,9689276,7,96892XXXXXX,11,4,96892760000,96892769999
Oman AT14,0.1,0.07,0.085,9689311,7,96893XXXXXX,11,4,96893110000,96893119999
Oman AT15,0.1,0.07,0.085,9689385,7,96893XXXXXX,11,4,96893850000,96893859999
Oman AT16,0.1,0.07,0.085,9689389,7,96893XXXXXX,11,4,96893890000,96893899999
Oman AT17,0.1,0.07,0.085,9689856,7,96898XXXXXX,11,4,96898560000,96898569999
Oman AT18,0.1,0.07,0.085,9689857,7,96898XXXXXX,11,4,96898570000,96898579999
Oman AT19,0.1,0.07,0.085,9689889,7,96898XXXXXX,11,4,96898890000,96898899999
Oman AT20,0.1,0.07,0.085,9689911,7,96899XXXXXX,11,4,96899110000,96899119999
Oman AT21,0.1,0.07,0.085,9689944,7,96899XXXXXX,11,4,96899440000,96899449999
Oman AT22,0.1,0.07,0.085,9689994,7,96899XXXXXX,11,4,96899940000,96899949999
Oman AT24,0.1,0.07,0.085,968244,6,96824XXXXXX,11,5,96824400000,96824499999
Oman AT25,0.1,0.07,0.085,9682448,7,96824XXXXXX,11,4,96824480000,96824489999
Oman AT27,0.1,0.07,0.085,968942,6,96894XXXXXX,11,5,96894200000,96894299999
Oman AT28,0.1,0.07,0.085,968945,6,96894XXXXXX,11,5,96894500000,96894599999
Oman AT29,0.1,0.07,0.085,968951,6,96895XXXXXX,11,5,96895100000,96895199999
Oman AT30,0.1,0.07,0.085,968953,6,96895XXXXXX,11,5,96895300000,96895399999
Oman AT31,0.1,0.07,0.085,968954,6,96895XXXXXX,11,5,96895400000,96895499999
Oman AT32,0.1,0.07,0.085,968956,6,96895XXXXXX,11,5,96895600000,96895699999
Oman AT33,0.1,0.07,0.085,968957,6,96895XXXXXX,11,5,96895700000,96895799999
Oman AT34,0.1,0.07,0.085,968963,6,96896XXXXXX,11,5,96896300000,96896399999
Oman AT35,0.1,0.07,0.085,9687902,7,96879XXXXXX,11,4,96879020000,96879029999
Oman AT36,0.1,0.07,0.085,9687904,7,96879XXXXXX,11,4,96879040000,96879049999
Oman AT37,0.1,0.07,0.085,9687909,7,96879XXXXXX,11,4,96879090000,96879099999
Oman AT38,0.1,0.07,0.085,9689400,7,96894XXXXXX,11,4,96894000000,96894009999
Oman AT39,0.1,0.07,0.085,9689414,7,96894XXXXXX,11,4,96894140000,96894149999
Oman AT40,0.1,0.07,0.085,9689425,7,96894XXXXXX,11,4,96894250000,96894259999
Oman AT41,0.1,0.07,0.085,9689434,7,96894XXXXXX,11,4,96894340000,96894349999
Oman AT42,0.1,0.07,0.085,9689435,7,96894XXXXXX,11,4,96894350000,96894359999
Oman AT43,0.1,0.07,0.085,9689439,7,96894XXXXXX,11,4,96894390000,96894399999
Oman AT44,0.1,0.07,0.085,9689452,7,96894XXXXXX,11,4,96894520000,96894529999
Oman AT45,0.1,0.07,0.085,9689517,7,96895XXXXXX,11,4,96895170000,96895179999
Oman AT46,0.1,0.07,0.085,9689524,7,96895XXXXXX,11,4,96895240000,96895249999
Oman AT47,0.1,0.07,0.085,9689536,7,96895XXXXXX,11,4,96895360000,96895369999
Oman AT48,0.1,0.07,0.085,9689538,7,96895XXXXXX,11,4,96895380000,96895389999
Oman AT49,0.1,0.07,0.085,9689540,7,96895XXXXXX,11,4,96895400000,96895409999
Oman AT50,0.1,0.07,0.085,9689573,7,96895XXXXXX,11,4,96895730000,96895739999
Oman AT51,0.1,0.07,0.085,9689610,7,96896XXXXXX,11,4,96896100000,96896109999
Oman AT52,0.1,0.07,0.085,9689617,7,96896XXXXXX,11,4,96896170000,96896179999
Oman AT53,0.1,0.07,0.085,9689623,7,96896XXXXXX,11,4,96896230000,96896239999
Oman AT54,0.1,0.07,0.085,9689634,7,96896XXXXXX,11,4,96896340000,96896349999
Oman AT55,0.1,0.07,0.085,9689637,7,96896XXXXXX,11,4,96896370000,96896379999
