Range_Name,DID
Swaziland AT,26876985717
Zambia AT,260977419269
British AT,12843438363
Equatorial Guinea AT,240222575123
Guatemala AT,50243826945
Mali CT21,22363142431
Zambia AT,260977822899
Eritrea AV5,2917240181
Tunisia AT,21644664332
Tunisia AV17,21658500347
Aruba AT,2975988557
Guatemala KT1,50249873364
Madagascar ET13,261325440698
Mali CT48,22361247848
Switzerland E2,4174380435
Switzerland E2,4174380436
Morocco AT,212670091827
Guatemala AT,50232006424
Guinea AT,2241132527
Jamaica AT,18763716787
Kenya AT,254724955271
Malawi AT,265883338551
Russia AT,78090501017
Zambia AT,260967031683
Rwanda AT,250780501713
Zimbabwe AT1,263772378206
Albania AT,355692007281
DR Congo AT,243900609465
Equatorial Guinea ET1,240223150984
Guinea AT,2241132549
Honduras AT,50494622447
Albania AT,355692007396
Barbados AT,12468344123
Malawi AT,265885919995
Morocco CT44,212659529140
Burkina Faso AT,22676669249
Liberia AT,231888716358
Zambia AT,260977196181
Albania AT,355696840443
Aruba AT,2975948299
Equatorial Guinea AT,240222612526
Honduras AT,50499758300
Maldives AT,9609120449
Mali AT,22360228119
Montenegro AT,382680980273
Zambia AT,260977915000
Jordan CT10,962781587420
Tunisia AV11,21658500163
Equatorial Guinea AT,240333098965
Monoco AV2,37745390716
Qatar AT,97470798727
Belize CT8,5016004866
Botswana AT,26772111102
Botswana AT,267722479774
Equatorial Guinea AT,240555561346
Western Samao AT,68501994138
Eritrea ET12,2917311560
Honduras AT,50431456953
Guatemala AT,50223743000
UK AT,447589051927
Aruba AV3,2977400468
Honduras AT,50499735292
Mali CT19,22362721804
Morocco AT,212655790099
Zambia AT,260971933809
Belize CT1,5016141731
Guatemala AT,50240234100
Jamaica AT,18763807626
Morocco AT,212662963863
Bosnia AT,38765813497
Botswana AT,26772151266
Equatorial Guinea AT,240222274272
Guatemala AT,50243826624
Equatorial Guinea AT,240222649493
Guatemala AT,50243827018
Qatar CT4,97477926397
Belgium AT,32495416694
Guatemala AT,50250694624
Haiti AT,50947675244
Iraq AT,9647901884861
Lesotho AT,26622318815
Seychelles AT,248991208
Tunisia AV11,21658500214
Guinea CT76,22479053254
Madagascar CT13,261341469178
Tunisia AV17,21658500649
Maldives AT,9606680013
Cuba AV108,5354990169
Malawi AT,265888525349
Swaziland AT,26876618181
Zimbabwe AT1,26377000037
Algeria Mobile AV2,213500066166
Equatorial Guinea AT,240222096109
Guatemala AT,50243826491
Qatar CT27,97477629830
South Sudan AT,211978921413
Algeria P2,213569125681
Cuba AT,5353094596
Equatorial Guinea AT,240222676209
Equatorial Guinea AT,240222798522
Gabon AT,24103275140
Swaziland AT,26878469085
Botswana AT,26772989063
Eritrea AV5,2917240404
Moldova AT,37368703224
Tunisia AV17,21658500401
Equatorial Guinea AT,240222033236
Eritrea AV5,2917240258
Malawi AT,265991230530
Morocco AT,212661855846
Haiti AT,50937111941
Haiti CT34,50998136755
Honduras AT,50495918169
Malawi AT,265888024981
Mali AT,22379002482
Swaziland AT,26878156812
Zimbabwe AT,263738821021
Aruba AV3,2977400465
Swaziland AT,26878542650
Aruba AT,2975987760
Chad AV30,23560002211
Madagascar AT,261326800330
Swaziland AT,26878020596
Equatorial Guinea AT,240222008794
Aruba AT,2975989168
Botswana AT,26772302950
Jamaica AT,18763170499
Lesotho AT,26622317341
St. Lucia AT,17582857209
Swaziland AT,26876050212
Albania AT,355692006633
Bosnia AT,38765671339
Botswana AT,26772689879
Guatemala AT,50232415941
Honduras AT,50472170543
Senegal AT,221707113932
SWAZILAND AT,26876511279
Botswana AT,26772563620
Tunisia AV17,21658500511
Zambia AT,260978251997
Belgium AT,32468900440
Benin AT,22996272735
DR Congo AT,243900160854
Qatar AT,97477926936
Algeria CT5,213561960129
Aruba AT,2975650594
Aruba AT,2975988379
Equatorial Guinea AT,240555679971
Western Samao AT,68501994052
Albania AT,355692007621
Bosnia AT,38762914191
Equatorial Guinea AT,240222745904
Mali CT22,22363530988
Equatorial Guinea AT,240222000835
Gambia AT,2202337784726
Tunisia AT,21644664310
Tunisia AV24,21658502033
Tunisia AV17,21658500374
Cuba AT,5348763205
Equatorial Guinea T1,240222272002
Aruba AT,2975987145
Morocco AT,212673457341
Albania AT,355696583327
Bosnia AT,38765777900
Eritrea AV5,2917240230
Guatemala AT,50222794949
Jordan AT,962781210701
Morocco AT,212642469847
Qatar CT43,97477923564
Madagascar CT13,261341469175
UK AT,447589056441
Bosnia AT,38762443141
Equatorial Guinea AT,240990976661
Lesotho AT,26622430502
Eritrea AV5,2917240239
Congo CT11,242800201083
DR Congo AT,243900609095
Equatorial Guinea AT,240222678374
St. Helena AT,2903013782
Maldives AT,9606600888
Albania AT,355692007688
Cuba AT,53588773483
Guatemala KT1,50240211664
Haiti AV3,50933011234
Monaco AT,37744002535
Seychelles AT,2484287287
Bosnia AT,38765879906
Cuba ET43,5378632720
Eritrea AV5,2917240327
Guatemala AT,50240225739
Jordan AT1,962776441479
Madagascar CT9,261340026958
Mali AT,22374648992
Algeria AT,213540595833
Dominica AT,17672777721
Eritrea AV5,2917240311
Qatar AT,97450366284
Tunisia AV17,21658500504
Albania AT,355694532059
Burundi AT,25722218227
Cuba AT,53599700
Jamaica ET8,18765825886
Monaco AT,37744002543
Qatar CT27,97477629833
Monaco AT,37744002127
Equatorial Guinea AT,240333089851
Morocco AT,212662963692
Zambia AT,260974084811
Albania AT,355692007292
Algeria CT41,213540509876
DR Congo AT3,243898316202
Iran AT,989154694502
Morocco AT,212674724647
Aruba AT,2975988203
Aruba AT,2977400210
Belarus AT,375333972147
Cuba AT,5345524266
Dominica AT,17672251099
Malawi AT,265881881963
Tunisia AT,21644664346
Cuba AV98,5354990186
Bosnia AT,38763002611
Haiti AT,50934233660
Western Samao AT,68501994913
Zambia AT,260971803130
Albania AT,355692007385
Botswana AT,26774360634
Cuba AT,5376401373
Morocco AT,212611592116
Tunisia AV17,21658500308
Eritrea AV5,2917240314
Rwanda AT,250780501711
Swaziland AT,26876973464
Barbados AT,12462626006
Cuba AT,5352772210
Equatorial Guinea AT,240222004088
Equatorial Guinea AT,240666722373
Guatemala AT,50256456837
Markhor AT,243900633965
Malawi AT,265882200789
Aruba AT,2975642282
DR Congo AT,243819111386
Eritrea AV5,2917240254
Malawi AT,265884276499
Malawi AT,265888894755
Aruba AT,2975987944
Maldives AV11,9609155013
Mali AT,22366937086
Mali AV7,22365900000
Tunisia AT,21644664344
Albania AT,355692007592
Aruba AT,2975987307
Equatorial Guinea AT,240222672196
Eritrea AV6,2917380337
Gambia AT,220233368257
Mali AT,22379008698
St. Helena AT,29021356
Tunisia AT,21643174891
Equatorial Guinea AT,240222152011
Equatorial Guinea AT,240222603600
Eritrea AV5,2917240347
Tunisia AV17,21658500352
Botswana AT1,26772301597
Swaziland AT,26878269238
Cuba AT,5353441082
Lesotho AT,26622430484
Mali AT20,22376333637
Zambia AT,260975174853
Mali AT,22365562793
Tunisia AT,21620531710
Cuba AT,5343542200
Equatorial Guinea AT,2402936441
Equatorial Guinea AT,240222136204
Eritrea AV6,2917380309
Switzerland E1,4174352442
Switzerland E1,4174352448
Tunisia AT,21644664370
Morocco AV9,212612316303
Zambia AT,260977989130
Jordan AT,962770524114
Nicuragua ET4,50588058410
Senegal AT,221703259809
Tunisia AV17,21658500780
Uganda AT,256782213285
Eritrea AV5,2917240302
Chad CT30,23593440311
Equatorial Guinea AT,240222545267
Haiti AT,50946582248
Honduras AT,50499744034
Lesotho AT,26622325356
Tunisia AV17,21658500541
Albania AT,355692006082
Algeria AT,213552179556
Aruba AV3,2977400405
Belgium AT,32495211957
Lesotho AT,26632260637
Mali AT,22379008614
Zambia AT,260973752152
Equatorial Guinea AT,240222755400
Macedonia AT,38977021262
Morocco AT,212614451755
Cuba AT,5358707540
Cuba AT,5372641006
Equatorial Guinea AT,240222270942
Eritrea AV5,2917240263
Guinea AT,245955787813
Maldives AT,9607327538
Morocco AT,212662963288
Qatar CT10,97477636466
Algeria AT,213663163389
Botswana AT1,26775775300
Cuba AV140,5333227073
Gambia AT,2202337784268
Honduras AT,50497124567
Honduras AT,50499744128
Rwanda AT,250789923491
Zimbabwe AT1,263774342250
Aruba AV3,2977400480
Botswana AT1,26772921524
Tunisia AV17,21658500557
Tunisia AV17,21658500566
Algeria AT,213550003331
Cuba AT,5345521018
DR Congo AT,243810448049
Equatorial Guinea AT,240222523040
Latvia P10,37129080464
Uganda AT,256780255581
Equatorial Guinea AT,240222196976
Malawi AT,265888849974
Albania AT,355692006901
Cuba AT,5323411769
Malawi AT,265111644181
Malawi AT,265881667968
Malawi AT,265991223932
Malawi AT,265999236408
Morocco AT,212616696292
Switzerland E2,4174380440
Tunisia AT,21644664328
Zambia AT,260977041594
Aruba AT,2975989149
Bosnia AT,38761398434
Dominica AT,17672252005
Equatorial Guinea AT,240222689168
Guatemala AT,50243826807
Iraq AT,9647802999977
Mali CT88,22377778114
Mali CT90,22379175436
Montenegro ET3,382682316589
Morocco AT,212678783262
Somalia AT,2524802414
Switzerland E2,4174380437
Switzerland E2,4174380438
Switzerland E2,4174380439
Switzerland E2,4174380449
Vanuatu AT,6789002688
Jordan AT,962755776969
Albania AT,355692006747
Algeria P1,213569124672
Gambia AT,2202337784317
Jordan CT50,962777745586
Malawi AT,265881712286
Anguilla AT,12644972301
Botswana AT1,26772786786
Bosnia AT,38766494570
Aruba AT,2975922701
Belgium AT,32467402968
DR Congo AT,243815998530
Jamaica AT,18766180239
Tunisia AT,21623448240
Zambia AT,260977041502
Zimbabwe AT,263784244797
Tunisia AV17,21658500636
Haiti AT,50947675242
Benin AT,266783008310
Morocco AT,212670091854
Mozambique AT,258842292220
Qatar CT45,97477925982
Ecuador AT,593989946135
Morocco AT,212616696776
Tunisia AV17,21658500470
Aruba AT,2975987731
Grenada AT,14734061364
Malawi AT,265882364528
Malawi AT,265888891321
Albania AT,355692007631
Albania AT,355696943548
Aruba AT,2975987618
Mali CT42,22361264128
Monaco AT,37744003674
Zimbabwe AT,263738821019
Chad AV4,23598841500
Swaziland AT,26876653578
Belarus AT1,375443204819
Equatorial Guinea AT,240222070152
Gambia AT,2202337784163
Haiti AT,50948894233
Markhor AT,18765454934
Tunisia AV17,21658500502
Albania AT,355692006087
Albania AT,355692006423
Aruba AT,2975938170
Aruba AT,2975989286
Bosnia AT,38761127758
Maldives AV49,9609155038
Mali AT,22365180498
Ukraine AT,380998889085
Seychelles AT,2482816730
Chad AV31,23595007330
Moldova AT,37362060082
Moldova AT,37368703225
St. Lucia AT,17582859729
Switzerland E1,4174352468
Tunisia AT,21644664327
Jordan AT,962795526784
Morocco CT91,212650004969
Albania AT,355692006067
Aruba AT,2975987304
Algeria AT,213551858757
Jamaica AT,18768132527
Lesotho AT,26622323949
Maldives AT,9606642020
Ukraine AT,380998889109
Congo AT,242064602099
Aruba AT,2975987315
Maldives AT,9606643147
Qatar CT14,97477923650
Zambia AT,260972661698
Albania AT,355692006350
Cuba AT,5332276904
Equatorial Guinea AT,240222057774
Guatemala AT,50243069610
Moldova AT,37362060086
Qatar CT4,97477926503
Tunisia AV22,21654667106
Aruba AT,2975987644
Aruba AT,2975987972
Botswana AT1,26772926745
Cuba AT,5343522733
Equatorial Guinea AT,240222275002
Tunisia AV17,21658500330
Botswana AT,26772164396
Morocco AT,212650005451
Albania AT,355692007981
Ghana AT16,233556171159
Guinea AT,224624957571
Malawi AT,265884130975
Morocco AT,212611592171
Senegal AT,221707487130
Senegal AT,221708065361
Guatemala KT1,50249699747
Lesotho AT,26622310924
Zimbabwe AT1,263772289519
Albania AT,355692007357
Equatorial Guinea AT,240222622021
Eritrea AV5,2917240246
Eritrea AV9,2917278014
Guatemala AT,50240217474
Lesotho AT,26622214100
Malawi AT,265888828165
Moldova AT,37362060091
Tunisia AV1,21621225262
Tunisia AV17,21658500349
Cuba AT,5345668656
DR Congo AT,243815157169
Malawi AT,265888704267
Qatar CT45,97477925980
Tunisia AV17,21658500353
Tunisia AV17,21658500500
Algeria AV7,213772290022
Chad AT,23598714156
Equatorial Guinea AT,240222595448
Tunisia AV17,21658500412
Tunisia AV17,21658500578
Tunisia AV21,21651853017
Zambia AT,260977510060
Guatemala AT,50240443445
Gambia AT,2202337784919
Jamaica AT,18763802384
Jordan AT,962775691403
Mali CT65,22371217781
Tunisia AV17,21658500765
Western Samao AT,68501994601
Eritrea AV6,2917380431
Lesotho AT,26622430363
Mali AT,22379002480
Qatar CT4,97477926778
Senegal AT,221707054642
St Helena E2,29094502
Ecuador ET30,593969108015
Bosnia AT,38765879909
Chad AV13,23599881357
Cuba AT,5353469651
Gambia AT,2202337784141
Malawi AT,265888864124
Mali AT,22376200586
Senegal AT,221705706950
Algeria AT,213549188160
Tunisia AV17,21658500559
Aruba AT,2975988622
Aruba AV3,2977400408
Malawi AT,265888739962
Swaziland AT,26878343536
Zambia AT,260978007766
Cuba AT,5356110300
Senegal AT,221708135095
Switzerland E1,4174352426
Zambia AT,260978485977
Eritrea AV5,2917240397
Honduras AT,50499744553
Dominica AT,17676147807
Tunisia AV17,21658500323
Zambia AT,260977040638
Seychelles AT,2484387000
Aruba AT,2975989176
Dominica AT,17672350135
Equatorial Guinea AT,240333095741
Tunisia AT,21644664306
Zambia AT,260969459393
Congo AT,242068855226
Lesotho AT,26622313606
Tunisia AV17,21658500452
Zambia AT,260974084123
Zimbabwe AT1,263775837364
Aruba AT,2975670248
Jamaica AT,18763663514
Tunisia AV17,21658500630
Aruba AT,2975618295
Belarus AT,375443581205
Gambia AT,2201157840948
Gambia AT,2202337784310
Qatar CT27,97477629832
Senegal AT,221704718876
Tunisia AT,21644664349
Tunisia AT,21644664382
Algeria ET1,213559227303
Maldives AT,9607443102
Sierra Leone AT,23277301063
Bosnia AT,38762632289
Equatorial Guinea AT,240556006673
Eritrea AV5,2917240377
Gambia AT,2202337784851
Haiti AT,50947675245
Honduras AT,50495969781
Malawi AT,265884599218
Qatar CT4,97477926771
Zambia AT,260966484700
Eritrea AV5,2917240365
Morocco AV9,212612316337
Western Samao AT,68501994995
Eritrea AV5,2917240256
Belgium AT,32467402965
Cayman Islands AT,13453291443
Equatorial Guinea AT,240222288930
Moldova AT,37362060103
Mozambique AT,258842464582
Senegal AT,221703385125
Swaziland AT,26876041653
Bosnia AT,38766879077
Tunisia AV11,21658500206
Ascension Islands AT,247571801
Gambia AT,2202337784521
Morocco AT,212649829603
Algeria AT,213549608600
Bosnia AT,38766482764
Equatorial Guinea AT,240555585114
Malawi AT,265111625161
Cuba AT,5358620455
Antigua AT,12687285967
Botswana AT,26772603881
Cuba AT,5354028714
Equatorial Guinea AT,240222256046
Equatorial Guinea AT,240222664683
Guinea AT,245969123998
Honduras AT,50499744542
Tunisia AT,21644664380
Equatorial Guinea AT,240222041044
Honduras AT,50499744951
Jordan AT,962775690993
Maldives AT,9606648800
Tunisia AT,21644664319
Zambia AT,260976424279
Tunisia AV17,21658500576
Equatorial Guinea AT,240222668726
Gambia AT,220233368278
Honduras AT,50499744642
Jamaica AT,18765477637
Moldova AT,37362060089
Morocco AT,212662963860
Senegal AT,221708440123
Tunisia AT,21644664322
Tunisia AV17,21658500423
Tunisia AV17,21658500572
Zambia AT,260973816654
Morocco AT,212662963782
Aruba AT,2975989329
Grenada AT,14734096274
Albania AT,355692006461
Aruba AT,2975987951
DR Congo AT,243814076153
Equatorial Guinea AT,240222768764
Gambia AT,2202337784665
Haiti AT,50937177029
Zambia AT,260977041774
Zambia AT,260977753091
Mali AT,22360635021
Cuba AT,5345293213
Gambia AT,2202337784609
Gambia AT,2202337784620
Morocco AT,21266861892
Senegal AT,221709765735
Zambia AT,260977880158
Haiti AT,50948894417
Monaco AT,37744002546
Swaziland AT,26876176520
Tunisia AT,21644664360
Zambia AT,260951630196
Albania AT,355692007542
Belarus E68,375447911809
Equatorial Guinea AT,240222009969
Jamaica AT,18764307268
Jamaica AT,18767702372
Macedonia AT,38977022741
Morocco AT,212616696294
Senegal AT,221704073341
Senegal AT,221708529735
Tunisia AT,21644876260
Western Samao AT,68501994198
Zambia AT,260951630134
Bosnia AT,38766914113
Equatorial Guinea AT,240555214662
Mali AT,22377469956
Moldova AT,37362060106
Moldova AT,37362060810
Senegal AT,221709711556
Zambia AT,260977773483
Barbados AV11,12468251021
Equatorial Guinea T1,240222271729
Jamaica AT,18765848971
Gambia AT,2202337784525
Senegal AT,221708239752
Aruba AT,2976408801
DR Congo AT,243816044690
Jamaica AT,18769091253
Maldives ET9,9607931166
Benin AT,22996115651
Morocco AT,212670091873
Aruba AT,2975989141
Bosnia AT,38761764029
Equatorial Guinea CT39,240905007682
Guatemala AT,50249824044
Jamaica AT,18763817722
Morocco AT,212659578730
Albania AT,355696839221
Central African Republic CT4,23677121316
Chad AT,23590041213
Equatorial Guinea AT,240222250049
Senegal AT,221704637584
Equatorial Guinea T1,240222275653
Bosnia AT,38763308538
Cayman Islands AT,13459232166
Dominica AT,17672350109
Lesotho AT,26622311529
Tunisia AT,21644664323
Tunisia AV17,21658500421
Zambia AT,260977041343
Eritrea AV5,2917240369
Mali CT22,22363530884
Albania AT,355692007225
Bosnia AT,38761290845
Eritrea AV9,2917278016
Gambia AT,2202337784789
Haiti AT,50937878828
Mali AT,22365886417
Markhor AT,50255403481
Morocco CT93,212648007872
Seychelles Mobile AV1,2482704022
St. Helena AT,29045396
Tunisia AV11,21658500108
Equatorial Guinea AT,240222252924
Equatorial Guinea AT,240222683729
Guinea AT,245955787238
Honduras AT,50499730690
Malawi AT,265884684509
Morocco AT,212661600953
Papua New Guinea AV2,67572217216
Senegal AT,221706939845
Senegal AT,221707383119
Zambia AT,260975281709
Zambia AT,260977445684
Zambia AT,260977722211
Botswana AT1,26772133618
Morocco AT,212616696309
Equatorial Guinea AT,240222605016
Guatemala AT,50257449181
Jordan AT,962796015119
Malawi AT,265883338548
Mali AT,22379008600
Mali CT52,22366760603
Qatar CT40,97477434589
Tunisia AT,21628967121
Benin AT,266730635974
